nsites,Chemsys,material_id,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_atoms,formation_energy_per_atom,energy_above_hull
22,Ba-H-O,mp-625888,FM,4.0148912,0.014370608,0.182495055,-1.357508251,0
50,Ba-Mn-O,mp-1228782,FM,51.9990443,0.093294114,1.039980886,-2.038069593,0
28,Ba-F-Mn,mp-540958,FM,16.0000011,0.04023488,0.571428611,-3.412582886,0
16,Ba-Mn-N,mp-1029775,FM,3.7909829,0.014809341,0.236936431,-0.846937354,0
15,Ba-Mn-O,mp-18840,FM,8.9998148,0.045781708,0.599987653,-2.489944874,0
16,Ba-Mn-S,mp-8347,FM,19.9999992,0.047655717,1.24999995,-1.585062776,0
12,Ba-F-Ni,mp-555321,FM,3.9999996,0.022894167,0.3333333,-3.383538369,0
36,Ba-N-Ni,mp-21653,FM,3.131576,0.004328005,0.086988222,-0.588426413,0
5,Ba-Np-O,mp-8558,FM,3.0000002,0.035033603,0.60000004,-3.376933663,0
24,Ba-Np-O,mp-1214391,FM,4.0000001,0.010403413,0.166666671,-3.46524382,0
22,Ba-O,mp-1182576,FM,7.9999999,0.022959983,0.363636359,-0.601569776,0
5,Ba-O-Pa,mp-8557,FM,1.0003132,0.011022612,0.20006264,-3.563953095,0
20,Ba-O-Pu,mp-505025,FM,15.9999996,0.047283088,0.79999998,-3.344061895,0
48,Ba-O-Re,mp-1214641,FM,6.2235004,0.006869686,0.129656258,-2.14443759,0
6,Ba-Rh,mp-568430,FM,1.3070954,0.01054498,0.217849233,-0.090883238,0
8,Ba-F-Rh,mp-7660,FM,1,0.008624307,0.125,-2.78751803,0
20,Ba-O-Ru,mp-3597,FM,8.0185275,0.028756058,0.400926375,-2.190155073,0
30,Ba-O-Tc,mp-555174,FiM,2.0395058,0.005019899,0.067983527,-2.466365041,0
50,Ba-O-Ti,mp-759489,FM,4.0038465,0.006437773,0.08007693,-3.485150442,0
32,Ba-S-U,mp-1199878,FM,15.9999998,0.020782978,0.499999994,-1.918387255,0
32,Ba-Se-U,mp-1195370,FM,16.0000007,0.018318819,0.500000022,-1.695679816,0
16,Ba-Te-U,mp-1105536,FM,8.0922265,0.015090489,0.505764156,-1.220893615,0
20,Ba-S-U,mp-3601,FM,7.9999999,0.014000729,0.399999995,-2.021431819,0
32,Ba-Te-U,mp-1194611,FM,8.000012,0.00700368,0.250000375,-1.04441366,0
52,Ba-O-V,mp-19458,FiM,9.3977227,0.016991463,0.180725437,-2.521348084,0
25,Ba-O-V,mp-2763659,FM,9.9999997,0.034703522,0.399999988,-2.742179481,0
20,Ba-S-V,mp-3451,FM,4.0000022,0.008492893,0.20000011,-1.668957399,0
36,Ba-F-W,mp-1047945,FM,4,0.007281855,0.111111111,-3.242570979,0
13,Be-V,mp-571438,FM,0.5411217,0.005007862,0.041624746,-0.102486731,0
4,Be-Co-Ir,mp-867274,FM,0.7264174,0.018512658,0.18160435,-0.458853827,0
12,Be-Cr,mp-30438,AFM,3.53E-05,3.09E-07,0.00000294,-0.220448409,0
12,Be-Fe,mp-2225,FM,8.3922514,0.08124467,0.699354283,-0.277590502,0
4,Be-Ni-Pt,mp-866224,FM,0.1554945,0.00385217,0.038873625,-0.642503885,0
4,Be-Co,mp-1183423,FM,1.0009342,0.029957934,0.25023355,-0.285188864,0
4,Be-Fe,mp-983590,FM,1.7311809,0.050945891,0.432795225,-0.208987261,0
4,Be-Tc,mp-977552,FM,0.325876,0.008509605,0.081469,-0.266573063,0
6,Al-Be-Fe,mp-1227272,FM,0.9625029,0.018089109,0.16041715,-0.236783662,0
2,Be-Co,mp-2773,FM,0.3810625,0.022403109,0.19053125,-0.293325818,0
28,Be-Cr-O,mp-1193887,FM,23.9999986,0.094340488,0.857142807,-2.600075347,0
4,Be-Fe-Si,mp-862669,FM,1.2013536,0.031458851,0.3003384,-0.379209641,0
4,Be-Fe-Rh,mp-867840,FM,4.1952038,0.08672581,1.04880095,-0.326204369,0
4,Be-Co-V,mp-866288,FiM,0.9993382,0.024432288,0.24983455,-0.280405191,0
4,Be-Fe-V,mp-867304,FiM,0.9740513,0.023824875,0.243512825,-0.232274796,0
68,Bi-Ir-O,mp-772189,FM,4.0513997,0.004736718,0.059579407,-1.443432851,0
68,Bi-O-Ru,mp-504468,FM,3.3839401,0.004071968,0.049763825,-1.544209806,0
13,Al-Ca-Fe,mp-1104462,FM,6.0100921,0.030681589,0.462314777,-0.348556761,0
5,As-Ca-Co,mp-569298,FM,1.6299432,0.020096776,0.32598864,-0.614443233,0
13,Ca-Co-O,mp-1385949,FM,1.9881699,0.01345438,0.152936146,-1.550700242,0
5,Ca-Co-P,mp-3210,FM,1.4342005,0.020374996,0.2868401,-0.843527304,0
10,As-Ca-Fe,mp-1068300,FM,11.3368371,0.063702096,1.13368371,-0.530344039,0
17,Ca-Fe-Sb,mp-13464,FM,2.0002451,0.005206753,0.117661476,-0.288369338,0
5,Ca-Ge-Mn,mp-19824,FM,7.6281587,0.078795167,1.52563174,-0.338386277,0
28,Ca-Ni-O,mp-1372361,FM,8.0000332,0.029335632,0.285715471,-1.662092417,0
78,Ca-O-Re,mp-29532,FM,4.0070118,0.003889687,0.051371946,-2.9062701,0
104,As-Ca-Mn,mp-532462,FM,15.6402035,0.005988994,0.150386572,-1.122421156,0
104,Bi-Ca-Mn,mp-570149,FM,16.8915857,0.005095412,0.162419093,-0.995671219,0
104,Ca-Mn-Sb,mp-568798,FM,16.3461409,0.005234168,0.157174432,-1.054281845,0
21,Ca-Co-P,mp-10923,FM,2.9868903,0.011871442,0.142232871,-0.689220714,0
13,Ca-Co-O,mp-1408395,FM,2.9999426,0.020815177,0.230764815,-1.846933615,0
5,Ca-Co-N,mp-1029532,FM,2.9922018,0.038415603,0.59844036,-0.83378759,0
24,Ca-Cr-N,mp-1029550,FM,3.9272977,0.011877426,0.163637404,-1.121662068,0
6,Ca-Cu-O,mp-5869,FM,0.2559918,0.003421565,0.0426653,-2.418762167,0
36,Ca-Fe-O,mp-22113,AFM,4.30E-06,9.66E-09,0.000000119,-2.456190248,0
13,Ca-Mn-O,mp-18893,FM,8.9999996,0.060118836,0.692307662,-2.416973564,0
24,Ca-Mn-N,mp-1029959,FM,6.5521909,0.019680052,0.273007954,-0.985573419,0
96,Ca-F-N,mp-685352,FM,0.1398824,9.12E-05,0.001457108,-2.264231006,0
18,Ca-Ni,mp-1105997,FM,4.5007613,0.017474678,0.250042294,-0.148624289,0
22,Ca-O-Os,mp-2923,FiM,0.2690319,0.000987294,0.012228723,-1.990099457,0
22,Ca-O-Ru,mp-554638,FM,12.0962012,0.045091976,0.549827327,-1.966786218,0
13,Ca-O-V,mp-1284741,FM,2.9999998,0.019128797,0.230769215,-2.862569322,0
14,Ca-Cr-N,mp-8670,FM,1.9972602,0.009181839,0.142661443,-1.09550585,0
24,Ca-Fe-O,mp-1324016,FM,15.7560416,0.058053953,0.656501733,-2.410423278,0
22,Ca-Fe-N,mp-1246856,FiM,6.0028562,0.020769969,0.2728571,-0.717895894,0
14,Ca-Fe-N,mp-1029659,FM,6.019077,0.02707828,0.429934071,-0.927298174,0
22,Ca-Mn-N,mp-1245445,AFM,0.0115953,3.98E-05,0.000527059,-0.876291474,0
14,Ca-Mn-N,mp-14763,FM,3.9980519,0.018632151,0.285575136,-1.025200335,0
14,Ca-Mo-N,mp-1029719,FM,1.8573855,0.0074938,0.132670393,-0.979993285,0
20,Ca-O-Re,mp-9457,FM,1.9997672,0.007751721,0.09998836,-2.923372625,0
38,Ca-Cu-O,mp-1214451,FM,5.9904874,0.012852152,0.157644405,-1.832658781,0
44,Ca-Co-N,mp-569383,FM,15.9999999,0.020477071,0.363636361,-0.8501183,0
48,B-Ca-Ni,mp-28170,FM,0.2262119,0.000363053,0.004712748,-0.325963204,0
24,Ca-Fe-N,mp-16916,FM,6.0000001,0.014651712,0.250000004,-0.931947353,0
24,Ca-Mn-N,mp-17577,FM,3.9999999,0.009754333,0.166666663,-1.000856399,0
4,Ca-Ce-Hg,mp-866040,FM,1.1546414,0.010500501,0.28866035,-0.577729531,0
4,Ca-Ce-In,mp-1183677,FM,1.0404651,0.008997597,0.260116275,-0.573121413,0
8,Ca-Co-F,mp-1398496,FM,5.0000001,0.044358593,0.625000013,-2.734876421,0
15,Ca-Cr-F,mp-1932798,FM,2,0.009761538,0.133333333,-2.719313165,0
28,Ca-Cr-O,mp-540593,FM,24.0000001,0.083296281,0.857142861,-2.720966849,0
12,Ca-Cr-F,mp-1388114,FM,8.0000004,0.051299858,0.6666667,-3.535186317,0
14,Ca-Cr-F,mp-556748,FM,6,0.030273136,0.428571429,-3.561919715,0
8,Ca-Cr-F,mp-557519,FM,2.0000001,0.017695682,0.250000013,-3.29080727,0
12,Ca-Cu-F,mp-12266,FM,1.9999995,0.013357709,0.166666625,-3.043225753,0
28,Ca-Cu-F,mp-1337320,FM,8.0519914,0.021297803,0.287571121,-2.723776985,0
4,Ca-Eu-Tl,mp-1183609,FM,6.9951085,0.058224981,1.748777125,-0.540748259,0
4,Ca-Eu-Zn,mp-1183574,FM,7.3665275,0.072974241,1.841631875,-0.255480299,0
